ZZ_APP_ID,ZZ_CIN_ID,ZZ_ACCT_ID,applic_date,transaction_type,transaction_amount,transaction_narrative,PrimaryCategoryDescription,SubCategoryDescription,VendorDescription,RecurrenceEventId,RecurrenceType,merchant_MCC,TRANSACTION_DATE,trans_id_app,Segment,ZZ_JOINT,CIN_M_OR_J,appsubject,cancelled_transaction,trans_id_cin,card_type,Deb_Cred_Flag,Transaction_Description2,MCC_1,MCC_Plus,MCC_AS,MCC_Label,PrimaryCategory_MCC_AS,SubCategory_MCC_AS,Enhance_PrimaryCategory,Enhance_SubCategory
10195,100028,10011530,28/11/2016,POS -,-72,BASE CHILDRENSWEAR LTD GREENHITHE,Misc Card Spend,,,,,5641,01/10/2016,10195|001211,Segment2_MTG,1,M,1,,,,Debit,BASE CHILDRENSWEAR LTD GREENHITHE,5641,Kids / ChildCare,Shopping (Fashion)|Childrens Fashion,CHILDREN’S AND INFANT’S WEAR STORES,Shopping (Fashion),Childrens Fashion,Shopping (Fashion),Childrens Fashion
10195,100028,10011530,28/11/2016,POS -,-5.6,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,17995479,FourWeekly,4111,09/10/2016,10195|001227,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,D/D,-4.49,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,14/10/2016,10195|001243,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-235.96,AMERICAN GOLF,Shopping (Discretionary),Sports Equipment,American Golf,,,5941,28/09/2016,10195|001206,Segment2_MTG,1,M,1,,,,Debit,AMERICAN GOLF,5941,Clothing and Retail,Shopping (Discretionary)|Sports Equipment,SPORTING GOODS STORES,Shopping (Discretionary),Sports Equipment,Shopping (Discretionary),Sports Equipment
10195,100028,10011530,28/11/2016,POS -,-10,NATIONAL LOTTERY INTE WATFORD,Gambling and Betting,Lottery,The National Lottery,,,7995,06/10/2016,10195|001219,Segment2_MTG,1,M,1,,,,Debit,NATIONAL LOTTERY INTE WATFORD,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,Lottery
10195,100028,10011530,28/11/2016,DPC,-15,WILL,Transfers / Other,Bank Transfer,,,,,12/10/2016,10195|001235,Segment2_MTG,1,M,1,,,,Debit,WILL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,CDM,100,560018 17OCT 1456,Cash Deposit,,,,,,17/10/2016,10195|001251,Segment2_MTG,1,M,1,,,,Credit,560018 17OCT 1456,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Deposit,
10195,100028,10011530,28/11/2016,POS -,-3.6,SAINSBURYS - FENCHURCH LONDON,Shopping (Household Essentials),General Groceries,Sainsbury's,,,5411,28/07/2016,10195|001027,Segment2_MTG,1,M,1,,,,Debit,SAINSBURYS - FENCHURCH LONDON,5411,Grocery Stores and Supermarkets,Shopping (Household Essentials)|General Groceries,GROCERY STORES,Shopping (Household Essentials),General Groceries,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-0.79,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,30/09/2016,10195|001210,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,DPC,329.95,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,12/10/2016,10195|001239,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,11/10/2016,10195|001231,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,17/10/2016,10195|001247,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,DPC,-60,MICKEY FOOTBALL,Transfers / Other,Bank Transfer,,,,,21/10/2016,10195|001263,Segment2_MTG,1,M,1,,,,Debit,MICKEY FOOTBALL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-5.2,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,26/10/2016,10195|001279,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,-6.95,AMAZON UK MARKETPLACE,Amazon All,Amazon,Marketplace,,,5942,20/10/2016,10195|001259,Segment2_MTG,1,M,1,,,,Debit,AMAZON UK MARKETPLACE,5942,Entertainment,"Books, Newspapers and Magazines|General Books",BOOK STORES,"Books, Newspapers and Magazines",General Books,Amazon All,Amazon
10195,100028,10011530,28/11/2016,BAC,3957.48,CITYNET INSURANCE,Insurance,,,,,,25/10/2016,10195|001275,Segment2_MTG,1,M,1,,,,Credit,CITYNET INSURANCE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,
10195,100028,10011530,28/11/2016,POS -,-64.94,ZARA BLUEWATER GREENHITHE,Shopping (Fashion),General Fashion,Zara,,,5691,18/10/2016,10195|001255,Segment2_MTG,1,M,1,,,,Debit,ZARA BLUEWATER GREENHITHE,5691,Clothing and Retail,Shopping (Fashion)|General Fashion,MEN’S AND WOMEN’S CLOTHING STORES,Shopping (Fashion),General Fashion,Shopping (Fashion),General Fashion
10195,100028,10011530,28/11/2016,DPC,-30,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,24/10/2016,10195|001271,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,C/L  4,-50,NATWEST      06OCT,Cash Machine,,,17995518,FortNightly,,07/10/2016,10195|001223,Segment2_MTG,1,M,1,,,,Debit,NATWEST      06OCT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,28/10/2016,10195|001287,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,-25.98,DISNEY STORE BLUEWATER BLUEWATER,Shopping (Discretionary),Toy Stores,Disney Store,,,5947,23/10/2016,10195|001267,Segment2_MTG,1,M,1,,,,Debit,DISNEY STORE BLUEWATER BLUEWATER,5947,Grocery Stores and Supermarkets,Shopping (Household Essentials)|Gifts Flowers and Parties,"CARD SHOPS, GIFT, NOVELTY, AND SOUVENIR SHOPS",Shopping (Household Essentials),Gifts Flowers and Parties,Shopping (Discretionary),Toy Stores
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,17995478,Monthly,7523,27/10/2016,10195|001283,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,C/L  4,-100,RAPHAEL BANK 15JUN,Cash Machine,,,,,,15/06/2016,10195|000923,Segment2_MTG,1,M,1,,,,Debit,RAPHAEL BANK 15JUN,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,0,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,,,4111,23/06/2016,10195|000936,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,POS -,-26.5,CITY SLICKERS LONDON,Misc Card Spend,,,,,7210,28/06/2016,10195|000952,Segment2_MTG,1,M,1,,,,Debit,CITY SLICKERS LONDON,7210,Shopping Home Services,Services|Laundry Services,"LAUNDRY, CLEANING, AND GARMENT SERVICES",Services,Laundry Services,Services,Laundry Services
10195,100028,10011530,28/11/2016,POS -,-0.79,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,31/10/2016,10195|001295,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,C/L  4,-100,HSBC         18JUN,Cash Machine,,,17995508,FortNightly,,20/06/2016,10195|000932,Segment2_MTG,1,M,1,,,,Debit,HSBC         18JUN,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,BAC,250,REASON J,Transfers / Other,,,17995489,Monthly,,27/06/2016,10195|000948,Segment2_MTG,1,M,1,,,,Credit,REASON J,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,
10195,100028,10011530,28/11/2016,POS -,-23.25,CITY SLICKERS LONDON,Misc Card Spend,,,,,7210,04/07/2016,10195|000964,Segment2_MTG,1,M,1,,,,Debit,CITY SLICKERS LONDON,7210,Shopping Home Services,Services|Laundry Services,"LAUNDRY, CLEANING, AND GARMENT SERVICES",Services,Laundry Services,Services,Laundry Services
10195,100028,10011530,28/11/2016,POS -,-3.85,AMAZON UK MARKETPLACE,Amazon All,Amazon,Marketplace,,,5942,20/06/2016,10195|000928,Segment2_MTG,1,M,1,,,,Debit,AMAZON UK MARKETPLACE,5942,Entertainment,"Books, Newspapers and Magazines|General Books",BOOK STORES,"Books, Newspapers and Magazines",General Books,Amazon All,Amazon
10195,100028,10011530,28/11/2016,POS -,-26.54,MARTIN MCCOLL'S GRAVESEND,Shopping (Discretionary),Newsagents and Convenience Stores,Martin McColl,,,5499,25/06/2016,10195|000944,Segment2_MTG,1,M,1,,,,Debit,MARTIN MCCOLL'S GRAVESEND,5499,Grocery Stores and Supermarkets,Shopping (Discretionary)|Newsagents and Convenience Stores,MISC. FOOD STORES – CONVENIENCE STORES AND SPECIALTY MARKETS,Shopping (Discretionary),Newsagents and Convenience Stores,Shopping (Discretionary),Newsagents and Convenience Stores
10195,100028,10011530,28/11/2016,D/D,-15.75,DVLA-GV09VJG,Automotive,Road Tax,DVLA,17995487,FirstWorkingDay,,01/07/2016,10195|000960,Segment2_MTG,1,M,1,,,,Debit,DVLA-GV09VJG,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Automotive,Road Tax
10195,100028,10011530,28/11/2016,POS -,-21.87,Amazon *Mktplce EU-UK Slough,Amazon All,Amazon,Marketplace,,,5942,29/10/2016,10195|001291,Segment2_MTG,1,M,1,,,,Debit,AMAZON *MKTPLCE EU-UK SLOUGH,5942,Entertainment,"Books, Newspapers and Magazines|General Books",BOOK STORES,"Books, Newspapers and Magazines",General Books,Amazon All,Amazon
10195,100028,10011530,28/11/2016,POS -,-2.4,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,,,4111,24/06/2016,10195|000940,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,D/D,-63.7,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,29/06/2016,10195|000956,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,CHG TO,-28,21JUN A/C 46145370,Bank Charges and Returns,Account Charges,,17995496,Monthly,,12/07/2016,10195|000984,Segment2_MTG,1,M,1,,,,Debit,21JUN A/C 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10011530,28/11/2016,DPC,900,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,21/07/2016,10195|001000,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,09/07/2016,10195|000980,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,DPC,78.9,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,18/07/2016,10195|000996,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-138,SWAROVSKI UK LTD GREENHITHE,Shopping (Discretionary),Jewellery and Accesories,Swarovski,,,5944,08/07/2016,10195|000976,Segment2_MTG,1,M,1,,,,Debit,SWAROVSKI UK LTD GREENHITHE,5944,Clothing and Retail,Shopping (Discretionary)|Jewellery and Accesories,"WATCH, CLOCK, JEWELRY, AND SILVERWARE STORES",Shopping (Discretionary),Jewellery and Accesories,Shopping (Discretionary),Jewellery and Accesories
10195,100028,10011530,28/11/2016,D/D,-4.49,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,14/07/2016,10195|000992,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-6,DISNEY STORE STRATFORD STRATFORD,Shopping (Discretionary),Toy Stores,Disney Store,,,5947,22/07/2016,10195|001008,Segment2_MTG,1,M,1,,,,Debit,DISNEY STORE STRATFORD STRATFORD,5947,Grocery Stores and Supermarkets,Shopping (Household Essentials)|Gifts Flowers and Parties,"CARD SHOPS, GIFT, NOVELTY, AND SOUVENIR SHOPS",Shopping (Household Essentials),Gifts Flowers and Parties,Shopping (Discretionary),Toy Stores
10195,100028,10011530,28/11/2016,POS -,-52.05,PANINO GIUSTO UK LTD GREAT BRITAI,Misc Card Spend,,,,,5812,07/07/2016,10195|000972,Segment2_MTG,1,M,1,,,,Debit,PANINO GIUSTO UK LTD GREAT BRITAI,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,"Restaurants, Cafes and Bistros"
10195,100028,10011530,28/11/2016,CHG,-6,ARRANGED OD USAGE,Bank Charges and Returns,Account Charges,,17995521,Monthly,,12/07/2016,10195|000988,Segment2_MTG,1,M,1,,,,Debit,ARRANGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10011530,28/11/2016,POS -,-183.95,T M LEWIN LONDON,Shopping (Fashion),General Fashion,T M Lewin,,,5611,21/07/2016,10195|001004,Segment2_MTG,1,M,1,,,,Debit,T M LEWIN LONDON,5611,Clothing and Retail,Shopping (Fashion)|Mens Fashion,MEN’S AND BOY’S CLOTHING AND ACCESSORIES STORES,Shopping (Fashion),Mens Fashion,Shopping (Fashion),General Fashion
10195,100028,10011530,28/11/2016,D/D,-381.46,C&G,Rent and Mortgage,Mortgages,Cheltenham & Gloucester,,,,26/07/2016,10195|001024,Segment2_MTG,1,M,1,,,,Debit,C&G,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Rent and Mortgage,Mortgages
10195,100028,10011530,28/11/2016,POS -,-31.85,AMAZON UK MARKETPLACE,Amazon All,Amazon,Marketplace,,,5942,04/07/2016,10195|000968,Segment2_MTG,1,M,1,,,,Debit,AMAZON UK MARKETPLACE,5942,Entertainment,"Books, Newspapers and Magazines|General Books",BOOK STORES,"Books, Newspapers and Magazines",General Books,Amazon All,Amazon
10195,100028,10011530,28/11/2016,C/L  4,-200,LLOYDS BANK  25JUL,Cash Machine,,,,,,26/07/2016,10195|001020,Segment2_MTG,1,M,1,,,,Debit,LLOYDS BANK  25JUL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,-30,MID KENT GOLF CLUB GRAVESEND,Entertainment,Sporting General,,,,7992,30/07/2016,10195|001036,Segment2_MTG,1,M,1,,,,Debit,MID KENT GOLF CLUB GRAVESEND,7992,Entertainment,Entertainment|Sporting General,GOLF COURSES – PUBLIC,Entertainment,Sporting General,Entertainment,Sporting General
10195,100028,10011530,28/11/2016,BAC,250,REASON J,Transfers / Other,,,17995489,Monthly,,25/07/2016,10195|001016,Segment2_MTG,1,M,1,,,,Credit,REASON J,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,17995483,FortNightly,7995,29/07/2016,10195|001032,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-45.02,ASDA STORES 4794 GILLINGHAM PI,Shopping (Household Essentials),General Groceries,ASDA,,,5411,02/10/2016,10195|001212,Segment2_MTG,1,M,1,,,,Debit,ASDA STORES 4794 GILLINGHAM PI,5411,Grocery Stores and Supermarkets,Shopping (Household Essentials)|General Groceries,GROCERY STORES,Shopping (Household Essentials),General Groceries,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-20,WWW.SKYBET.COM 08000724777,Gambling and Betting,Betting,Sky Bet,,,7995,28/07/2016,10195|001028,Segment2_MTG,1,M,1,,,,Debit,WWW.SKYBET.COM 08000724777,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,Betting
10195,100028,10011530,28/11/2016,POS -,-20,WWW.SKYBET.COM 08000724777,Gambling and Betting,Betting,Sky Bet,17995527,FortNightly,7995,28/09/2016,10195|001207,Segment2_MTG,1,M,1,,,,Debit,WWW.SKYBET.COM 08000724777,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,Betting
10195,100028,10011530,28/11/2016,D/D,-355.84,BMW FINANCIAL SERV,Financial Services,Car Finance,BMW Finance,17995494,Monthly,,06/10/2016,10195|001220,Segment2_MTG,1,M,1,,,,Debit,BMW FINANCIAL SERV,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Car Finance
10195,100028,10011530,28/11/2016,CHG TO,-28,21SEP A/C 46145370,Bank Charges and Returns,Account Charges,,17995496,Monthly,,12/10/2016,10195|001236,Segment2_MTG,1,M,1,,,,Debit,21SEP A/C 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10011530,28/11/2016,BAC,4035.62,CITYNET INSURANCE,Insurance,,,,,,25/07/2016,10195|001012,Segment2_MTG,1,M,1,,,,Credit,CITYNET INSURANCE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,
10195,100028,10011530,28/11/2016,POS -,-31.75,LIMEHOUSE THAI ROCHESTER,Misc Card Spend,,,,,5812,10/10/2016,10195|001228,Segment2_MTG,1,M,1,,,,Debit,LIMEHOUSE THAI ROCHESTER,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,"Restaurants, Cafes and Bistros"
10195,100028,10011530,28/11/2016,POS -,-0.79,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,15/10/2016,10195|001244,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,POS -,-302.29,MBNA LIMITED APP CHESTER,Financial Services,Credit Cards,MBNA,17995477,Monthly,6012,27/09/2016,10195|001203,Segment2_MTG,1,M,1,,,,Debit,MBNA LIMITED APP CHESTER,6012,Financial Services,Financial Services|,FINANCIAL INSTITUTIONS – MERCHANDISE AND SERVICES,Financial Services,,Financial Services,Credit Cards
10195,100028,10011530,28/11/2016,D/D,-39.1,BRITISH GAS SERV,Utilities,Energy Providers,British Gas,17995513,FirstWorkingDay,,03/10/2016,10195|001216,Segment2_MTG,1,M,1,,,,Debit,BRITISH GAS SERV,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Energy Providers
10195,100028,10011530,28/11/2016,POS -,-40,WWW.SKYBET.COM 08000724777,Gambling and Betting,Betting,Sky Bet,17995527,FortNightly,7995,12/10/2016,10195|001232,Segment2_MTG,1,M,1,,,,Debit,WWW.SKYBET.COM 08000724777,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,Betting
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,17/10/2016,10195|001248,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
